Source,Target,Timestamp
204,68,1083031200
288,51,1083032160
288,211,1083032220
228,211,1083032460
260,51,1083032460
260,199,1083032520
260,79,1083032520
260,211,1083032580
260,181,1083032700
63,301,1083032760
303,294,1083033240
204,68,1083033420
155,3,1083034020
205,304,1083034080
155,8,1083034560
277,252,1083035100
204,68,1083035160
212,211,1083035220
204,68,1083035520
204,68,1083035760
204,68,1083035940
288,50,1083036000
204,68,1083036060
101,32,1083036120
204,68,1083036420
143,67,1083036780
212,228,1083037260
212,228,1083037380
228,121,1083037800
67,164,1083037920
67,132,1083038040
228,61,1083038160
228,304,1083038340
305,306,1083038400
239,236,1083038520
114,124,1083038640
51,294,1083038940
67,172,1083039120
51,288,1083039180
277,172,1083039300
288,51,1083039360
209,299,1083039420
67,175,1083039840
3,221,1083040080
3,155,1083040500
307,6,1083040560
307,6,1083040620
307,51,1083040800
6,299,1083040800
307,6,1083040860
307,6,1083040980
277,51,1083041040
307,6,1083041220
277,79,1083041220
277,51,1083041280
281,308,1083041460
307,6,1083041520
277,51,1083041580
193,302,1083041700
307,6,1083041760
302,193,1083041820
307,67,1083042060
281,302,1083042060
193,302,1083042180
307,6,1083042180
60,308,1083042240
60,308,1083042240
60,308,1083042240
60,308,1083042240
60,308,1083042240
309,175,1083042300
310,72,1083042540
143,67,1083042540
308,60,1083042600
212,209,1083042600
302,193,1083042660
307,67,1083042780
189,302,1083042900
193,302,1083042900
212,34,1083042960
277,184,1083043020
281,302,1083043020
302,193,1083043080
189,302,1083043140
193,302,1083043260
212,34,1083043500
277,184,1083043680
277,184,1083043860
302,193,1083043980
277,184,1083044160
9,177,1083044280
277,184,1083044400
9,299,1083044460
277,184,1083044640
121,228,1083044760
193,302,1083044940
308,60,1083045000
36,211,1083045120
302,193,1083045120
303,212,1083045300
36,155,1083045360
193,302,1083045360
193,311,1083045480
36,34,1083045600
194,296,1083045600
211,128,1083045780
36,211,1083045780
296,63,1083046080
302,193,1083046260
194,312,1083046320
281,302,1083046380
193,302,1083046500
9,8,1083046560
128,51,1083046560
194,132,1083046680
294,51,1083046680
302,193,1083046740
128,51,1083046800
294,51,1083046800
299,209,1083046920
9,8,1083046920
299,6,1083046920
248,283,1083046980
128,236,1083047040
263,308,1083047160
281,302,1083047160
9,299,1083047220
36,299,1083047280
19,302,1083047280
128,51,1083047340
9,8,1083047400
128,51,1083047460
294,51,1083047520
67,32,1083047640
103,299,1083047700
36,299,1083047700
9,299,1083047760
313,228,1083047880
263,308,1083047940
9,8,1083048000
314,308,1083048060
277,191,1083048120
212,51,1083048180
306,305,1083048240
9,299,1083048300
277,191,1083048360
9,8,1083048360
9,299,1083048480
212,51,1083048540
263,311,1083048540
103,299,1083048600
277,191,1083048660
103,299,1083048840
277,191,1083048840
9,299,1083048840
193,280,1083049020
212,51,1083049020
314,254,1083049140
281,302,1083049200
303,212,1083049380
303,298,1083049380
263,315,1083049380
212,51,1083049440
263,316,1083049440
260,51,1083049500
51,59,1083049500
263,315,1083049560
260,79,1083049560
103,299,1083049560
128,211,1083049560
314,308,1083049620
314,51,1083049620
314,34,1083049620
103,299,1083049740
286,221,1083049740
308,315,1083049800
9,315,1083049860
9,316,1083049860
317,315,1083049860
318,124,1083049920
63,296,1083049980
128,51,1083050040
9,316,1083050040
286,34,1083050100
9,299,1083050100
314,51,1083050160
212,51,1083050220
317,315,1083050220
63,301,1083050220
128,236,1083050280
260,51,1083050280
9,316,1083050280
314,48,1083050280
314,34,1083050340
318,34,1083050340
286,34,1083050400
294,51,1083050400
204,51,1083050400
140,124,1083050460
204,68,1083050520
204,298,1083050520
318,34,1083050580
314,48,1083050580
314,34,1083050640
50,288,1083050700
314,34,1083050820
286,34,1083051000
176,311,1083051120
9,8,1083051120
176,306,1083051180
176,299,1083051240
176,319,1083051240
176,300,1083051300
144,193,1083051360
282,67,1083051360
176,315,1083051360
176,316,1083051360
9,8,1083051420
288,50,1083051540
228,121,1083051540
318,34,1083051540
318,124,1083051540
282,34,1083051540
212,6,1083051600
297,34,1083051600
124,318,1083051660
289,212,1083051720
297,88,1083051780
140,124,1083051780
254,308,1083051840
9,8,1083051840
83,313,1083051900
103,318,1083051900
140,124,1083051960
9,8,1083051960
34,318,1083052080
297,34,1083052080
144,288,1083052080
214,154,1083052140
212,6,1083052140
212,6,1083052320
36,299,1083052320
144,88,1083052440
308,254,1083052440
101,184,1083052500
9,8,1083052500
212,6,1083052500
254,308,1083052500
211,288,1083052560
94,320,1083052560
282,214,1083052560
211,260,1083052560
318,124,1083052620
36,211,1083052620
212,211,1083052620
288,211,1083052620
318,34,1083052680
211,228,1083052680
211,288,1083052800
194,88,1083052800
212,211,1083052920
144,290,1083053040
27,194,1083053040
194,88,1083053040
212,34,1083053100
9,32,1083053160
9,8,1083053220
176,233,1083053220
124,318,1083053280
176,32,1083053280
44,99,1083053340
144,48,1083053340
144,51,1083053580
318,34,1083053640
9,8,1083053700
318,34,1083053700
318,124,1083053700
176,32,1083053760
212,34,1083053760
228,315,1083053820
44,99,1083053880
32,184,1083054000
9,316,1083054000
321,144,1083054060
144,99,1083054060
44,99,1083054120
67,32,1083054240
9,8,1083054300
184,101,1083054360
41,184,1083054360
67,32,1083054420
67,32,1083054420
193,315,1083054480
144,193,1083054540
9,8,1083054540
9,299,1083054600
9,260,1083054600
9,132,1083054660
144,99,1083054720
144,322,1083054840
44,99,1083055020
144,193,1083055080
281,323,1083055080
99,144,1083055140
144,193,1083055140
144,99,1083055260
95,52,1083055260
52,95,1083055320
103,324,1083055500
95,52,1083055560
103,324,1083055680
63,155,1083055680
176,324,1083055740
297,325,1083055740
297,325,1083055740
144,99,1083055800
44,299,1083055860
209,299,1083055860
297,325,1083055920
297,34,1083055920
60,308,1083055920
103,324,1083055980
144,99,1083055980
51,324,1083056040
155,63,1083056100
297,325,1083056100
324,51,1083056100
78,326,1083056160
51,324,1083056160
324,51,1083056160
63,155,1083056160
51,324,1083056220
324,51,1083056220
297,325,1083056280
281,144,1083056280
51,324,1083056340
144,193,1083056340
67,63,1083056400
212,209,1083056460
324,51,1083056460
144,99,1083056460
193,144,1083056520
51,324,1083056520
297,325,1083056580
144,193,1083056580
34,324,1083056580
323,34,1083056640
144,99,1083056640
63,67,1083056700
144,193,1083056760
297,325,1083056760
307,325,1083056880
144,99,1083056880
212,51,1083056880
297,325,1083056880
324,51,1083057000
27,194,1083057000
297,325,1083057060
324,34,1083057060
144,48,1083057060
144,48,1083057120
34,324,1083057120
319,34,1083057120
48,144,1083057180
319,325,1083057180
34,88,1083057180
212,51,1083057180
144,99,1083057240
297,325,1083057300
52,95,1083057300
319,325,1083057300
144,48,1083057300
319,34,1083057360
204,327,1083057420
297,325,1083057420
204,68,1083057480
204,51,1083057540
51,324,1083057540
325,319,1083057600
324,51,1083057660
297,325,1083057780
52,328,1083057840
281,144,1083057840
103,324,1083057900
51,324,1083057900
324,329,1083057900
297,325,1083057900
212,51,1083057960
329,324,1083057960
62,78,1083057960
297,325,1083058020
72,291,1083058080
324,51,1083058140
212,51,1083058140
324,329,1083058200
9,294,1083058260
329,324,1083058320
103,324,1083058320
9,97,1083058320
204,68,1083058320
9,318,1083058380
128,329,1083058440
9,78,1083058440
38,52,1083058500
9,52,1083058560
308,60,1083058560
9,330,1083058620
51,52,1083058680
9,86,1083058680
51,331,1083058800
38,288,1083058800
38,288,1083058800
332,333,1083058800
324,329,1083058860
51,324,1083058860
9,61,1083058860
9,262,1083058920
38,288,1083058980
12,168,1083058980
324,51,1083059040
9,288,1083059100
51,324,1083059220
9,288,1083059280
12,288,1083059340
62,260,1083059340
128,324,1083059400
12,288,1083059400
281,323,1083059400
324,51,1083059400
9,288,1083059520
313,78,1083059520
281,323,1083059520
38,288,1083059580
12,288,1083059580
9,288,1083059580
9,316,1083059580
51,324,1083059640
324,51,1083059640
303,316,1083059700
12,288,1083059700
38,288,1083059760
9,316,1083059760
51,324,1083059760
103,324,1083059760
38,288,1083059820
12,288,1083059820
67,90,1083059880
324,51,1083059880
303,316,1083059880
9,288,1083059880
38,288,1083059940
316,303,1083059940
12,288,1083059940
334,128,1083059940
303,316,1083059940
281,323,1083060000
38,288,1083060000
335,34,1083060060
103,324,1083060060
51,324,1083060060
9,316,1083060060
38,288,1083060060
12,288,1083060120
38,288,1083060120
323,281,1083060120
12,288,1083060120
9,288,1083060120
38,288,1083060120
12,288,1083060180
103,324,1083060180
38,288,1083060180
324,51,1083060180
323,281,1083060240
38,288,1083060240
323,281,1083060240
51,324,1083060240
12,288,1083060240
9,97,1083060240
9,288,1083060300
324,51,1083060300
323,281,1083060300
12,288,1083060360
12,288,1083060420
9,282,1083060480
12,288,1083060540
324,329,1083060540
281,323,1083060540
333,319,1083060540
9,288,1083060600
323,281,1083060660
332,281,1083060660
9,316,1083060720
329,324,1083060720
9,288,1083060720
323,281,1083060720
9,288,1083060780
323,281,1083060780
332,281,1083060780
281,323,1083060900
336,315,1083060900
9,288,1083060960
323,281,1083060960
323,281,1083060960
128,324,1083061020
9,288,1083061020
332,281,1083061020
9,288,1083061020
9,288,1083061020
9,288,1083061020
281,323,1083061080
9,288,1083061140
335,34,1083061200
336,333,1083061200
335,34,1083061200
323,281,1083061200
128,324,1083061260
308,333,1083061260
332,281,1083061260
333,308,1083061260
9,288,1083061320
332,281,1083061320
332,281,1083061380
332,281,1083061380
323,281,1083061440
335,34,1083061440
323,281,1083061500
281,323,1083061500
9,288,1083061500
36,189,1083061500
333,329,1083061620
323,281,1083061680
323,281,1083061680
323,333,1083061800
335,34,1083061800
34,101,1083061800
41,97,1083061800
36,75,1083061800
103,324,1083061860
329,333,1083061860
332,281,1083061860
128,221,1083061920
103,316,1083061920
323,281,1083061920
36,211,1083061920
41,308,1083061920
260,211,1083061920
128,324,1083061980
335,34,1083061980
337,281,1083062160
103,324,1083062160
34,313,1083062160
41,308,1083062160
337,260,1083062160
337,281,1083062220
281,254,1083062340
34,313,1083062340
337,281,1083062340
335,34,1083062400
41,308,1083062460
254,281,1083062460
62,260,1083062580
335,34,1083062880
220,221,1083063000
308,311,1083063120
176,311,1083063120
103,324,1083063240
335,34,1083063240
128,329,1083063300
324,51,1083063420
41,308,1083063420
41,308,1083063480
41,308,1083063540
103,324,1083063600
9,308,1083063600
338,260,1083063720
260,338,1083063720
103,324,1083063720
260,338,1083063720
254,311,1083063780
335,34,1083063780
311,308,1083063780
263,311,1083063840
311,254,1083063840
254,311,1083063900
263,311,1083063900
9,308,1083063960
308,311,1083064020
335,34,1083064080
191,315,1083064080
103,311,1083064140
335,191,1083064140
335,34,1083064200
311,50,1083064200
311,254,1083064200
311,308,1083064200
34,311,1083064260
308,311,1083064260
254,311,1083064260
9,308,1083064320
335,191,1083064320
9,311,1083064320
103,311,1083064440
103,324,1083064500
9,308,1083064500
9,308,1083064500
9,311,1083064500
103,311,1083064560
9,311,1083064620
254,8,1083064740
9,308,1083064800
204,339,1083064920
103,311,1083064920
324,329,1083065100
329,324,1083065100
9,282,1083065220
324,329,1083065220
313,34,1083065280
313,34,1083065400
329,324,1083065460
324,329,1083065700
34,313,1083065700
34,313,1083065820
329,324,1083065880
53,34,1083066180
50,311,1083066180
53,340,1083066180
53,308,1083066900
53,305,1083066960
53,341,1083067020
313,34,1083067080
48,311,1083067440
338,319,1083067920
34,313,1083067980
319,34,1083082140
319,333,1083082260
319,338,1083082260
342,260,1083084840
67,32,1083086880
51,324,1083087600
319,333,1083090600
319,325,1083090720
317,311,1083091440
97,338,1083092040
97,191,1083092040
34,343,1083092880
34,299,1083093120
299,34,1083093120
34,299,1083093480
120,222,1083093540
344,209,1083093780
32,8,1083093780
41,120,1083094080
47,78,1083094260
345,56,1083094680
345,318,1083094800
299,34,1083094980
34,299,1083095040
313,34,1083095760
220,32,1083096600
63,32,1083097020
294,51,1083098040
44,299,1083099840
44,34,1083099900
332,308,1083101040
88,144,1083101220
277,6,1083101580
44,34,1083101760
53,308,1083101820
53,346,1083102120
319,333,1083103080
297,88,1083103080
314,333,1083103440
235,347,1083103560
314,228,1083103620
338,348,1083103800
314,95,1083103800
319,338,1083103860
319,338,1083103920
314,48,1083103980
349,8,1083104040
319,338,1083104280
349,319,1083104460
317,308,1083104580
317,308,1083104700
9,233,1083104880
317,308,1083104940
44,308,1083104940
317,308,1083105000
317,308,1083105060
317,308,1083105120
317,308,1083105120
317,308,1083105180
317,308,1083105180
263,308,1083105240
317,308,1083105240
317,308,1083105300
97,338,1083105480
317,308,1083105540
317,308,1083105540
317,308,1083105600
317,308,1083105600
317,308,1083105720
317,308,1083105780
317,308,1083105780
263,308,1083105780
317,308,1083105840
317,308,1083105840
308,263,1083105900
263,308,1083105900
103,97,1083105960
317,263,1083106080
308,281,1083106080
333,319,1083106140
317,263,1083106140
317,263,1083106140
317,263,1083106200
281,308,1083106440
317,263,1083106500
191,347,1083107100
317,254,1083107220
317,254,1083107220
317,254,1083107280
317,254,1083107280
317,254,1083107280
317,263,1083107340
317,254,1083107520
317,263,1083107520
317,254,1083107580
317,254,1083107580
317,254,1083107580
34,313,1083107580
44,34,1083107760
317,254,1083107880
317,254,1083107940
337,254,1083108000
337,254,1083108000
337,254,1083108180
337,281,1083108420
332,281,1083108540
317,191,1083108540
317,254,1083108540
332,281,1083108660
254,302,1083108720
302,281,1083108720
317,191,1083108720
302,254,1083108780
317,191,1083108780
254,302,1083108840
337,281,1083108840
337,281,1083108900
51,324,1083108900
302,254,1083108960
317,263,1083108960
317,254,1083108960
263,281,1083109020
281,263,1083109020
254,302,1083109020
272,263,1083109080
263,254,1083109080
302,254,1083109080
281,263,1083109140
263,281,1083109140
254,302,1083109140
302,254,1083109200
254,302,1083109260
281,263,1083109440
303,298,1083109440
263,281,1083109440
302,254,1083109500
324,51,1083109680
254,302,1083109740
281,263,1083109860
263,281,1083110160
281,263,1083110400
332,281,1083110400
281,263,1083110460
332,281,1083110460
263,281,1083110460
337,281,1083110460
281,263,1083110460
281,263,1083110520
337,281,1083110520
263,281,1083110520
296,63,1083110520
263,281,1083110520
281,263,1083110580
281,263,1083111000
281,263,1083111060
337,281,1083111060
337,281,1083111060
281,308,1083111060
281,254,1083111120
263,281,1083111180
337,281,1083111180
337,281,1083111180
263,281,1083111240
281,263,1083111240
263,281,1083111300
317,281,1083111360
53,341,1083111480
27,184,1083112080
281,302,1083112140
204,184,1083112140
160,72,1083112620
160,72,1083112680
27,184,1083112800
308,281,1083112860
212,263,1083113160
27,184,1083113340
281,308,1083113400
51,324,1083113580
324,51,1083113640
350,6,1083114300
351,299,1083114420
350,299,1083114600
239,349,1083115080
304,228,1083115260
263,352,1083115320
350,299,1083115380
319,349,1083115440
101,208,1083115740
353,254,1083115800
103,134,1083115860
353,254,1083116160
317,319,1083116280
176,101,1083116400
317,308,1083116460
281,352,1083116760
62,354,1083117060
316,355,1083117360
316,263,1083117420
316,281,1083117480
103,353,1083117960
281,316,1083118020
272,316,1083118260
99,349,1083119100
204,184,1083119280
172,128,1083119280
321,233,1083119400
6,252,1083119880
8,349,1083120000
332,281,1083120060
277,263,1083120540
3,51,1083120780
356,63,1083121380
308,281,1083121500
237,191,1083121860
357,358,1083122340
32,263,1083122460
3,51,1083122460
289,359,1083122640
176,101,1083122760
308,281,1083122820
281,308,1083122820
308,281,1083122880
204,184,1083122880
204,271,1083122940
332,308,1083123000
332,308,1083123180
69,349,1083123180
191,237,1083123180
69,155,1083123180
332,308,1083123180
263,32,1083123600
291,32,1083123600
291,72,1083123660
317,308,1083123720
289,86,1083123900
3,51,1083123900
72,291,1083124020
323,340,1083124080
323,281,1083124200
332,263,1083124320
263,316,1083124440
61,105,1083124500
61,105,1083124500
323,34,1083124560
316,263,1083124560
323,281,1083124680
316,263,1083124740
3,308,1083124800
323,281,1083124920
176,61,1083124980
328,52,1083125040
323,281,1083125160
281,323,1083125340
323,281,1083125400
281,323,1083125520
32,291,1083125640
12,360,1083125820
235,191,1083126420
235,263,1083126420
357,358,1083128400
357,128,1083128700
357,175,1083128760
60,194,1083129300
60,194,1083129420
103,314,1083130080
103,360,1083130320
103,158,1083130380
12,360,1083131100
48,314,1083131160
12,316,1083131160
332,316,1083131160
103,360,1083131880
308,337,1083132240
221,211,1083132300
221,128,1083132420
44,308,1083132840
44,308,1083132900
44,308,1083133020
323,281,1083133080
323,340,1083133080
131,297,1083133380
211,221,1083133680
323,102,1083133740
323,191,1083133800
302,281,1083133860
323,102,1083133920
41,308,1083134100
34,313,1083134160
277,263,1083134220
323,191,1083134340
313,34,1083134400
41,308,1083134580
34,313,1083134760
323,191,1083134940
323,88,1083135120
349,8,1083135480
307,48,1083135540
63,74,1083135660
41,32,1083135660
131,297,1083135780
317,263,1083135840
209,242,1083135900
355,316,1083135960
316,355,1083136020
266,50,1083136020
